ra,dec,bp_rp,phot_g_mean_mag,parallax,ebv
265.2351992349214,-53.627418417307325,0.88722134,16.033634,0.4068268425899585,
265.23180602068896,-53.63061812351141,1.082552,15.341002,0.3581139556475914,
265.2324793483459,-53.633206810711215,0.9114132,17.267187,0.389199600791668,
265.2351173710844,-53.62640391557487,0.8769064,16.1359,0.3390243619414535,
265.2372949711228,-53.62791283531494,0.9187393,17.181831,0.4296341383398821,
265.2375515795481,-53.632824036517015,0.85485744,16.459667,0.3743775245173116,
265.2400259590926,-53.63242600414446,0.2463789,13.528442,0.3656362271975912,
265.24467562747674,-53.63906300836562,0.89374924,17.119532,0.4509202061738322,
265.248624664932,-53.634955124865385,0.9080334,16.948103,0.2771735527967328,
265.2481754839262,-53.62906883113348,1.1053238,17.741428,0.4135121100531937,
265.236055530828,-53.629518246883165,0.95536995,17.166733,0.8449626421583459,
265.2306264307055,-53.62864918177032,0.8634949,16.28944,0.4922151315523044,
265.23594253072645,-53.63316474337354,0.87791824,17.105738,0.4753980074860923,
265.25369013022464,-53.64289396277303,0.8603687,16.546118,0.3687533045621384,
265.2553861209885,-53.636759363650754,0.88801193,17.049425,0.5255227425154657,
265.2511115332326,-53.635413461100896,0.9805174,15.603954,0.350363264886142,
265.2456771068665,-53.63592881989356,0.90315247,17.11642,0.3948391627200036,
265.2458936107767,-53.6317224795919,0.9965172,15.606632,0.3646514159978804,
265.2503453010773,-53.62982457467532,0.8524456,16.400148,0.2863964112037835,
265.2463409025316,-53.63080119936808,0.9391022,16.9269,0.5009694848704618,
265.2411595384355,-53.629968939702366,1.3381958,18.973083,1.0954254853005638,
265.2587174923206,-53.62529676846021,0.88183784,16.400585,0.4306734710068515,
265.2592862537591,-53.622258046031696,0.9010773,16.834118,0.4486513239983909,
265.2665865411743,-53.62484703694572,0.89305115,16.75719,0.3995857154038047,
265.27031034442416,-53.6278993235236,0.8715763,16.696634,0.3670799786811514,
265.2762821383044,-53.62914127887395,0.8924408,17.080976,0.3305959454894463,
265.2795145705962,-53.64079847077911,0.88733387,16.418236,0.3226918732620809,
265.2817228638596,-53.63919580867996,1.0340633,17.67783,0.457181147833275,
265.2799594881093,-53.63785749702164,0.9390621,17.624624,0.3758635147494836,
265.27899399058043,-53.63805044027911,1.0648422,17.151272,0.5608989117964205,
265.2849036564975,-53.632514551927706,0.9996052,17.766817,0.5940303481129332,
265.27313152640176,-53.635321589786216,0.879385,17.590324,0.3867763386297054,
265.2716596287419,-53.6324894495072,1.097269,17.826778,0.6015229014205238,
265.27612566468025,-53.6308013442005,0.9489708,17.269365,0.7559222111878563,
265.2775373641112,-53.63027079026197,0.92713356,17.565987,0.4019730263181109,
265.26376086907044,-53.63363723051925,0.9462776,17.11424,0.4006995922127728,
265.2706751180744,-53.63056163820888,0.97338676,17.91316,0.7449380349755862,
265.27300254851343,-53.62958139530472,0.96759415,17.799116,0.3810466915802167,
265.2721857067289,-53.62894899071959,1.0501099,17.871252,0.6780329623896107,
265.2725003867771,-53.62803380443251,1.0198174,17.452257,0.8084020213297877,
265.269522085304,-53.62755121621992,1.036974,18.223728,0.7078699628549808,
265.2627850229403,-53.62957041306507,0.8672447,16.774546,0.3694188318146635,
265.2600436596508,-53.62936887892695,1.0887184,18.178204,0.535059524623545,
265.259567308655,-53.62759044179588,0.97767067,17.616907,0.4923578422758957,
265.2776158618474,-53.63977039343344,1.0478697,15.480004,0.3787174633594688,
265.2739804802643,-53.63567321776126,0.99190044,15.64231,0.3255773721932252,
265.2729995777237,-53.631144130664,0.8682642,16.138037,0.3909584504110475,
265.2720762860533,-53.63145667289173,0.86130524,17.90434,0.5448607269879716,
265.26393467643857,-53.62559841641384,0.8860874,16.042725,0.4030711681255262,
265.28451949076884,-53.63059069780614,0.9349518,17.458553,0.3779008278956521,
265.2815256973539,-53.62651660447344,1.0197487,17.597328,0.3849762666805191,
265.28006909945043,-53.61972072609977,0.88975716,16.844814,0.3918555499728017,
265.2631238473297,-53.61857332875355,0.9623089,17.609818,0.4483969985175698,
265.26093878987155,-53.616966650762976,0.86071396,16.628128,0.3631846308956215,
265.2628990555735,-53.61510358802806,0.85889626,16.606907,0.3069906196597988,
265.26430405115786,-53.6200981454345,0.98659325,17.917091,0.464845014334011,
265.28324699918187,-53.62468731237188,0.8625965,16.709747,0.3717910122856656,
265.28344118404686,-53.62788043577245,0.96326447,17.648241,0.3738909499472401,
265.2763028976582,-53.62695031087525,0.86792374,16.65291,0.4076163843503119,
265.2826007505448,-53.62073779243278,1.0056324,17.771189,0.4081614217669371,
265.27578709186736,-53.62238972561797,0.93460846,17.42509,0.4711183369368529,
265.27253773231666,-53.62255416610528,0.98361015,17.833534,0.4311651598552187,
265.2657690393916,-53.62226537731992,0.8815651,16.90679,0.3199563736244227,
265.2653377730576,-53.61237043925394,1.0817757,18.258108,0.6311831540697891,
265.2487076586437,-53.62846097336337,1.0739937,18.159534,0.5869413441861707,
265.2786076063096,-53.62864001656243,0.86766624,16.492672,0.3786694616098611,
265.2728265694337,-53.62648938160455,0.35184002,13.042184,0.3738967444773287,
265.2763728582246,-53.62128506700045,0.8612137,16.154066,0.3559362429841879,
265.26809463896893,-53.6228186570139,0.73156834,16.349512,0.3271309164675325,
265.2618995288447,-53.60938889459425,0.8701992,16.29965,0.1997286285037777,
265.2364673710669,-53.61730750133107,1.3025198,12.148172,0.4147440925292102,
265.2529692621464,-53.6301725988849,0.9145031,17.258587,0.4135687840940825,
265.2354119354002,-53.62169651039597,1.0333958,15.502882,0.3599856951056135,
265.2332758481237,-53.61415969381781,1.0001659,15.634963,0.4119405454972323,
265.2369897071392,-53.62028350453822,0.8858166,16.020693,0.9563865506830732,
265.2462784750604,-53.62080410732184,0.9079399,17.071196,0.304620063698358,
265.24179335753763,-53.61971717979391,0.8865299,17.049555,0.326083413726738,
265.24963315505084,-53.618212365561945,0.8862915,16.516058,0.3208848155258753,
265.2532239585081,-53.62630530993072,0.9548149,17.568983,0.4120401675914071,
265.2375837870733,-53.62584153435224,1.165493,18.246405,0.6236899036345751,
265.2565581893125,-53.62499439855715,1.0421333,18.145529,0.6065323807880407,
265.2407039538754,-53.62348650835832,1.2805786,18.95812,1.0588389319075364,
265.2509765951194,-53.62039606830224,1.0737038,18.23115,1.022613487569903,
265.23335740616704,-53.6206957916934,0.89839363,17.657776,0.5254392085668378,
265.23593494094547,-53.61962185391655,0.8849182,16.931162,0.3756329282080489,
265.25407264150084,-53.62841231117916,0.8959923,16.689013,0.4255683543548786,
265.25654076687925,-53.6241050854026,0.8704252,16.411142,0.4238885410839943,
265.25363185262506,-53.62285521038864,1.0339947,17.537237,0.6092986255885301,
265.2441195857535,-53.62258907524924,0.8827801,16.337666,0.4513396289344513,
265.2487114040416,-53.61891402201516,0.87983894,17.237057,0.4311076109949773,
265.2311181932846,-53.620031533449406,0.20006084,13.753811,0.3747255543260696,
265.2315872515508,-53.61924113020425,0.7774849,16.043234,0.4323876532265951,
265.23499877254886,-53.61558266451647,0.97304535,17.284748,0.3903293701321137,
265.2331729332383,-53.60940117243374,0.8700886,16.725597,0.4404626970121373,
265.23548673017416,-53.6031050397039,1.1090555,15.024792,0.4209141875140632,
265.2417790518014,-53.60186608385059,1.1340799,14.714219,0.3823561071925673,
265.250469487104,-53.60984803542815,1.0734406,18.134573,0.6134476580060104,
265.25522601343573,-53.61307288792414,0.96505165,17.484356,0.3725232946595659,
265.24372631515746,-53.613482695395554,1.1553669,18.473034,0.6314839261759853,
265.2562876761196,-53.60705417890885,0.9351921,17.421825,0.4550127366206236,
265.2370152289711,-53.61049535205933,1.1184826,18.567457,0.9272890898658844,
265.237385856756,-53.60777833088867,0.97997475,18.041668,0.5443564870155488,
265.2446846843785,-53.60350419008839,0.8918495,17.054893,0.4345618753135409,
265.2425389788401,-53.602927725684864,1.2610168,19.038246,0.9177370628901934,
265.2391189729114,-53.60332584264288,1.0161552,17.850012,0.4226684874922,
265.2433547321903,-53.601409007648414,1.0679245,18.379135,0.6917643125199606,
265.2352020884354,-53.60193665493132,1.0029888,17.9,0.5006556507356242,
265.2519310108996,-53.61606234242628,0.99277306,17.91012,0.4442628305910167,
265.2579212775713,-53.6112386764736,0.8793192,16.226566,0.4248191425733226,
265.2327272210819,-53.60149919744248,0.9214077,17.266972,0.5041119366252268,
265.2168800062888,-53.62780787867547,0.9146347,17.15403,0.4401386932536445,
265.2169523470465,-53.634425061667926,0.82898426,16.275509,0.3540792981345683,
265.2023615988368,-53.62505282729001,0.8494539,16.403706,0.4311606098138312,
265.2062148304075,-53.62336471942792,0.89349747,16.789787,0.3270448669756567,
265.2102775324181,-53.626996663075126,0.9097042,15.819804,0.3316077132440223,
265.2176947516158,-53.64019074596255,0.91688347,17.221954,0.4482346888903621,
265.22092744644954,-53.63041148601447,1.2073984,13.172157,0.3870691062372728,
265.2214120690942,-53.63849124179384,0.8906603,15.915642,0.3881217159898062,
265.2230892249801,-53.63279804653985,1.0559797,15.425366,0.4312060415553641,
265.2275783900507,-53.632190109561705,1.0726414,18.324886,0.704752313713359,
265.22750292358654,-53.63447422225154,0.9666481,17.409525,0.5440952243317763,
265.20545617425216,-53.62632139657322,1.2877903,19.030699,1.25946006028858,
265.2225055427548,-53.63453317013046,0.91209984,17.979933,0.5226206023093551,
265.2244023348109,-53.6360764418573,0.89310455,17.196081,0.4494235173383432,
265.2129179691256,-53.63124850093183,1.1765709,18.452024,0.6964535100317563,
265.22176034699334,-53.636523267650816,0.92344856,16.924696,0.4511660404211341,
265.2015992709963,-53.628099662233566,0.87223625,16.726702,0.3893942830748423,
265.21134323371984,-53.63269875948616,0.87243843,17.031267,0.2648857476583593,
265.2093468043848,-53.63186073833074,1.1511383,19.049177,1.282244078792464,
265.22026714510366,-53.63806490100791,0.94727135,17.73509,0.6393431819574883,
265.203174461388,-53.630520143672015,1.0015259,18.08533,0.7557622961199135,
265.2088480933654,-53.633080081744005,0.98775864,18.122463,0.4755758568034719,
265.2053383321537,-53.633155674701605,0.84091187,16.928255,0.2661286625401152,
265.22219038163865,-53.641092993103975,1.1378059,17.748672,0.6348903815960381,
265.2062648680567,-53.6342230045268,0.9986305,17.921415,0.5618049868106569,
265.2154774023897,-53.63900993499916,0.95075417,17.633114,0.4968678173691044,
265.221680154693,-53.63204968241078,0.93730736,17.26253,0.4306986361151278,
265.20841846352675,-53.628435634248966,1.06703,15.36918,0.4422769244735839,
265.2046935983058,-53.62727726518887,0.86195946,16.266773,0.2394494284982561,
265.2252455370583,-53.62421669493523,0.87026787,16.510052,0.334461204355353,
265.22289571704897,-53.62135247226516,0.89825916,16.188972,0.4361342181200149,
265.2024435107673,-53.61999544743652,1.112854,14.891808,0.4066230247351426,
265.20759078822977,-53.62112848226886,0.880599,16.544498,0.3509082992119373,
265.20798648616886,-53.61712292188195,0.8856869,16.805305,0.3781372737027209,
265.2104171264901,-53.62195482518912,0.860898,16.39376,0.3818136105148262,
265.21248353085656,-53.61411417785917,0.89385796,17.028263,0.308476720706494,
265.21418395168354,-53.61898391986049,0.85661507,16.538485,0.3246168540324118,
265.21656200471864,-53.6155041226202,0.89580727,17.008635,0.4461095074474832,
265.225162681349,-53.62891550950713,0.8916168,16.848442,0.2524601969489102,
265.22706906849294,-53.61992018503858,1.0101776,17.900015,0.6645332186115804,
265.2190422368593,-53.61670668889476,0.884531,16.058516,0.4292887051273686,
265.2226576929231,-53.61839119148103,0.96414375,17.793873,0.4945511983339465,
265.2113704575352,-53.615124305106384,1.0215626,17.924986,0.6676613376991115,
265.20932949190103,-53.61448412213027,0.90797806,16.746975,0.5347912492050811,
265.22685597342326,-53.62310935024027,0.9810829,17.448557,0.3815906561730754,
265.2067538891825,-53.62975154729767,0.50487614,12.816672,0.3492577790098881,
265.2151291450947,-53.63541947277896,0.85507965,16.321758,0.4096810463050576,
265.2091566802861,-53.63542803053237,0.88758945,16.419727,0.3419751031162842,
265.201096272946,-53.63212488141463,1.1009274,14.886381,0.3900138952656902,
265.20371099092216,-53.61242222964388,0.9363575,17.481544,0.3275672087921145,
265.21755777305015,-53.62053474217777,1.0008545,18.020096,0.4880293236407872,
265.22867878173486,-53.62629562014803,1.0318813,17.740812,0.3829674436373552,
265.22365951692126,-53.625272510984985,1.3748856,19.349258,2.5986104744201106,
265.2228446941074,-53.62657689239567,0.89594173,16.00917,0.3504806649351389,
265.2224259099193,-53.62566994883191,0.9326649,17.678564,0.5089492362290173,
265.21365229066674,-53.62287061828505,1.0068417,17.514349,1.5492161668120537,
265.2062253899509,-53.61990069518966,1.1052532,15.118469,0.3879964808558243,
265.2052172240841,-53.61945767801945,0.86660385,16.80606,0.3327277497755136,
265.2119781220784,-53.62290303269752,0.96164703,17.63525,0.466252646568069,
265.2088533689358,-53.61294160955041,0.90376854,16.414835,0.4294177827144321,
265.21809975838056,-53.61812398373217,0.8656502,16.831165,0.2883640806211723,
265.2276081417121,-53.62821603784798,0.9563408,15.729397,0.4006831984819193,
265.21959904124907,-53.62478115237396,0.8814621,17.081493,0.4115661370744276,
265.2217282413978,-53.62835178122753,0.9342842,16.921597,0.3592917859096486,
265.18579332858354,-53.6196775453611,0.8557129,16.454983,0.3578710744770115,
265.18961291248814,-53.61765942665677,1.0011044,17.73576,0.4059923117753833,
265.1764726633377,-53.60983431247155,0.8930721,17.033865,0.3474161373825259,
265.1823359822541,-53.62161292202784,1.1034555,15.092858,0.3282175265211058,
265.18726826584657,-53.623124276408674,0.8574848,16.105604,0.3442872863648845,
265.18725631782,-53.62602484118009,0.9062691,16.768333,0.5388416029994074,
265.1909288491508,-53.61953891409089,0.9272289,17.41814,0.313440432637983,
265.1946255192277,-53.629974651864266,0.89834785,17.238758,0.528396416579086,
265.19472085770144,-53.61958796055439,0.90286255,16.83499,0.3667571357586051,
265.19640257367234,-53.62209088372472,0.86868095,16.292622,0.3412622868049922,
265.19902344931387,-53.623963491268704,0.9063473,17.296513,0.3490961990385595,
265.20061740905066,-53.62294024175424,0.8733597,16.282703,0.4187971916610711,
265.1798057222589,-53.61452289573873,0.9701767,18.088963,0.5581691243977531,
265.17473481939135,-53.61538821860267,0.8511658,16.553476,0.4304764726202609,
265.1810681907335,-53.61899246500667,0.9764786,17.550531,0.3447234831932664,
265.1799504571631,-53.61856383301653,0.9039459,17.001186,0.4872027928701747,
265.17433612322213,-53.61738255286885,1.0835705,17.886902,0.6401045035229151,
265.1868260685614,-53.61549453690736,1.1222458,18.167534,0.495766900774013,
265.1932891501356,-53.62088882173618,0.9105339,15.991894,0.3109122759422076,
265.18980188023954,-53.6213145391255,1.3215523,19.580492,1.2502281766275365,
265.1885697001755,-53.62245707460641,0.9426594,17.249783,0.3251810862111129,
265.20017808839646,-53.62780855100743,0.91716576,17.051836,0.382361513253223,
265.1865677970625,-53.62257838176485,0.98574257,17.677853,0.547438825289251,
265.19311563275204,-53.627091355077546,0.88568306,17.319197,0.367880559387845,
265.1852504193548,-53.62394104925697,1.0439148,18.139185,0.526730725978634,
265.1914527263661,-53.62724661782605,1.0791435,17.588345,0.4490727091460824,
265.1813415859009,-53.61195470132776,0.899765,17.07898,0.2886438631450818,
265.1736125221198,-53.616309471546174,1.1439543,13.9848585,0.3877183051967992,
265.1758628083553,-53.62007121509141,0.89850235,17.066925,0.4058049909307207,
265.19110157677625,-53.62175095126765,0.96699715,16.713272,0.2893446646920204,
265.195072810531,-53.60914187002214,1.2893162,12.246099,0.434722917705751,
265.18910883677296,-53.61550609992134,0.83455086,16.114647,0.28185055538552,
265.1896318154378,-53.607507215318144,1.1138353,14.971642,0.3542764152714409,
265.19302612977134,-53.60445186747276,0.8702183,16.179573,0.4956686476296079,
265.1755049542785,-53.60131768410303,0.98293686,17.756306,0.6127533658237023,
265.1760089737076,-53.59787618410967,0.9041796,16.207405,0.3454746012736094,
265.19080664639256,-53.61485976086728,0.8856802,16.37706,0.3606856533442583,
265.1912258060699,-53.60957043631659,0.89097404,16.512953,0.462565353031692,
265.192071772868,-53.60539946836976,0.885849,16.65657,0.382706649130283,
265.1963982419714,-53.61796360107785,0.87323,16.322414,0.355999511589581,
265.19742638959855,-53.610720284872905,0.88049984,16.52061,0.3313021138060131,
265.1992959711363,-53.6189039796678,0.8710575,16.451744,0.3573033669925893,
265.18150398479463,-53.60005225981442,1.2090759,18.558313,0.7908476454441391,
265.1912546306188,-53.60720109501799,0.8739052,16.40075,0.3484252477490579,
265.1802149729663,-53.60293958703239,0.9149227,17.572285,0.3593922043992836,
265.1857206687204,-53.60589849673678,1.0458126,18.176748,0.5039675356357173,
265.1872110571974,-53.60717407772005,0.9748421,17.822739,0.4768306461947541,
265.1845711854137,-53.60780125584024,0.9908447,17.414501,0.3703413816324059,
265.1753396511218,-53.60802035032717,1.1293583,18.495832,0.6300811424089682,
265.1966453097142,-53.60786464204404,0.93201065,17.128645,0.4312583364272483,
265.1964715049759,-53.61455697814869,1.1620731,18.566093,0.8142574443288186,
265.1969469173671,-53.61584389011736,0.90659523,17.132257,0.3547814011783591,
265.19145804546315,-53.61375791250405,1.3103905,19.052158,0.8891900379057472,
265.1961912933146,-53.6172599907826,1.1491032,19.504244,1.332990024723557,
265.2011212855026,-53.61982862279493,0.855381,16.816568,0.3662274782719782,
265.18750630966235,-53.60318086160525,1.0829763,15.095845,0.4032323766323054,
265.18655871932333,-53.603151712965605,0.83541584,16.102316,0.4795213963876902,
265.1813139335424,-53.60343829867181,0.8337269,16.472576,0.4042279590926491,
265.1875474846368,-53.609673607018586,1.0423698,17.90206,0.512321053638024,
265.1825749140136,-53.6075261611612,1.108468,14.971017,0.4173473570913728,
265.2012487628711,-53.60852958600569,1.1082478,18.381353,0.5982000489861631,
265.19162942318576,-53.61164744643951,1.1609268,18.40983,0.924262144854288,
265.19931555382874,-53.61580748924266,1.1785717,13.794906,0.3623717573948049,
265.21194658687256,-53.60254823863916,1.1813068,13.553906,0.3617015445631444,
265.2189587582435,-53.61159625741048,0.90255165,16.94558,0.3676046324610685,
265.21943425146605,-53.608998279004894,0.9039116,17.014427,0.4249372177758639,
265.2047196136291,-53.60664118621625,0.9046669,16.921,0.3712587826535286,
265.20672183321915,-53.60359234607336,0.89461136,17.115292,0.3397307888398075,
265.21676940132363,-53.60919694648715,0.9019718,16.95035,0.4446464516185117,
265.22650541216785,-53.61707407947056,0.92991066,17.844149,0.4324982461991875,
265.2265655109246,-53.61086852083903,1.0586319,18.13471,0.479158267061427,
265.22448364757105,-53.6115638848377,1.0794697,18.604792,0.884159834172616,
265.2220585907283,-53.60846640403462,1.0364113,18.039654,0.6618222356625252,
265.2246869252881,-53.60584400355881,0.8840771,16.73441,0.4075250037698384,
265.21492699121967,-53.602511222710326,0.9461498,17.626324,0.5518459374948861,
265.20526203492454,-53.6005456756912,1.1643925,18.528446,0.8075613133863385,
265.215608293682,-53.60680912011294,1.1619186,18.385689,0.6232678308977694,
265.21335849957023,-53.606699425488245,1.0057926,18.058065,0.6322363294877422,
265.2085118781528,-53.60867009270902,0.9674301,17.458006,0.4162088977223646,
265.21807614145433,-53.61407028937644,1.0831585,18.356863,0.5794060121777924,
265.22618493082643,-53.60480851886916,0.8979721,16.928806,0.2970600749723644,
265.2296599666962,-53.60334667197455,0.88406944,16.10466,0.4316428552299071,
265.2237179924146,-53.60326947528108,1.0044518,17.90446,0.6218554492361928,
265.21063761929184,-53.59468992584848,0.91919327,15.943932,0.3989906821969148,
265.2158017079139,-53.60048980479308,1.094368,18.441402,0.660991297881085,
265.2142404282194,-53.60007376494742,0.85271835,16.627195,0.3885624157350001,
265.2090873234607,-53.59518463462284,1.2087841,13.340637,0.3603676447570809,
265.2005546334887,-53.60143398955631,0.7029848,16.333265,0.4618932625511558,
265.20007280965217,-53.59628918755149,0.95214653,17.50348,0.5092746627497858,
265.1844791577885,-53.59335411741188,0.9645977,17.6848,0.4167463921296929,
265.17734815537466,-53.59121178599863,0.88798714,16.550276,0.4977767014375638,
265.2024352873292,-53.60414618517058,0.89945793,17.066551,0.4651829868314035,
265.19389575839773,-53.59728964305752,1.0398998,17.991896,0.5425629781800391,
265.2018936122178,-53.60098412302065,0.9870949,18.467527,0.7383330102922391,
265.1956297637809,-53.59973717497835,1.3176403,18.894817,1.6866642392316549,
265.1918415665013,-53.59859745023787,0.9811382,17.657629,0.3616479149712003,
265.1956507631166,-53.60076732827385,1.03191,17.972603,0.5061473405920691,
265.1940170266809,-53.60131464824718,1.0107765,17.752441,0.5122002057855308,
265.1998796913636,-53.6040071038275,0.8911705,16.038647,0.3986568122780561,
265.19482261687654,-53.60198003088106,1.0522213,18.022858,0.5881180264531585,
265.1807125498996,-53.59616542852937,0.9745121,17.6973,0.6281573683493292,
265.18929240862104,-53.60027472458573,1.083374,18.284029,0.609637578054628,
265.19732142513874,-53.60520014828844,0.9746342,17.85484,0.4349236146015671,
265.18966557239247,-53.602027825612375,0.896965,17.793798,0.4201240725160418,
265.193330386247,-53.59290892627958,0.8678856,16.378931,0.3596742210086773,
265.2021107381382,-53.59756273103854,0.8930702,17.12678,0.3369736722985418,
265.1933373628825,-53.5951647776815,0.94605064,16.716805,0.4280763011434691,
265.2006617690872,-53.59848156770147,0.9082756,17.025454,0.3297456694280927,
265.17743344136784,-53.5927611888249,1.1297388,14.626902,0.3950358930344761,
265.192158003806,-53.60033432381047,0.93564034,16.961283,0.3938171090256005,
265.19727498203633,-53.6027092002173,1.0007019,17.562094,0.4544120367339423,
265.2024805630005,-53.59348776951205,1.0268974,18.087528,0.5584626214875605,
265.2034107876389,-53.59405060458028,1.1165714,18.681986,0.7465599333777522,
265.2630308995813,-53.60936369214364,1.0446606,19.096128,1.0670947451016906,
265.1413415089224,-53.653453916533984,0.8646736,16.854692,0.5844635119730945,
265.1424804560832,-53.65587852936459,0.24606228,13.5277,0.3848986494743209,
265.1434617564499,-53.64605931431208,0.87353516,17.167763,0.4444540758756131,
265.1454510413988,-53.65375379135213,0.82637596,16.802,0.4725365436429653,
265.1464295073536,-53.65079796287464,1.0130148,15.589034,0.3992097046401212,
265.14673117888634,-53.65845796331276,1.238987,12.810632,0.3559168594746252,
265.14828284091976,-53.64967561637218,0.9225426,15.7999735,0.3576790253349796,
265.15026612098427,-53.65446881379744,0.92410374,16.59219,0.4656549182744505,
265.1505347300578,-53.65028308426428,0.8626814,16.170418,0.2492690791507918,
265.15094034722125,-53.65812909056877,0.85687256,16.273993,0.394517326529092,
265.1523972251747,-53.66022097005167,0.9627352,15.741542,0.3399405551542408,
265.15391949270395,-53.65449290301016,0.8912163,15.995626,0.337127570365609,
265.15389507947015,-53.6530704434966,0.90667915,16.890097,0.3056837136710502,
265.1550987358559,-53.65958569177978,0.87156296,16.212902,0.3609653190783269,
265.15663925450787,-53.65559707496468,1.017746,15.556644,0.317012659267871,
265.15766590141413,-53.65855945541797,1.165391,13.397861,0.3668080328205244,
265.15778099458095,-53.65312776316882,0.9637127,16.921988,0.4972943723534364,
265.15791433131807,-53.65215811246001,0.8573923,16.285131,0.4014826091851273,
265.1620862705952,-53.65895889651958,0.8540249,16.667694,0.3701856373047986,
265.15745838284226,-53.66324648814454,1.0305433,15.486459,0.4020514666036627,
265.1574169915114,-53.661375522696375,1.072032,15.34966,0.3857544515135932,
265.15068261153084,-53.659588951899615,0.85444355,16.445637,0.4057136591596786,
265.1488650122945,-53.65922132862281,0.8106041,16.484962,0.3241526777760321,
265.142096236589,-53.64765381260481,0.9225311,17.597904,0.664508349452663,
265.142391911628,-53.64923272145777,0.9403534,17.447666,0.5784415077467027,
265.152320784584,-53.65093585761756,0.90462685,15.903084,0.380651042814858,
265.163139379896,-53.66127033420232,0.9090042,15.856355,0.8505004769515525,
265.15989936672634,-53.66216920140572,0.9267292,17.331457,0.486607255982642,
265.1421023414378,-53.65149279615265,0.902092,17.113615,0.4417886298373649,
265.15068976271226,-53.64909204363854,1.1677704,13.848965,0.3445886507776455,
265.16191484604855,-53.65711645608675,1.2455778,12.678016,0.3873823597575962,
265.1416277512931,-53.63748024415677,0.31040668,13.163018,0.3435006252779686,
265.1425763266567,-53.63426566217898,1.0401945,15.52243,0.5410819639790723,
265.1449614973292,-53.64465575283523,0.83261013,16.355398,0.3174047965877054,
265.1464939549225,-53.63516803375491,1.1756554,13.960023,0.4083873550408469,
265.14739424309374,-53.642679355147415,1.0784731,15.266027,0.4068001278809926,
265.14985467941045,-53.64244095477137,0.8566971,16.946262,0.3544271255102034,
265.15303486348785,-53.64821689438545,0.9086075,16.789717,0.3434097950328179,
265.1546553984099,-53.65020905249111,0.8515272,16.203974,0.3513806347721575,
265.1560316102299,-53.650664059229584,0.85608673,16.19983,0.4167368696488117,
265.15684176434024,-53.63895980383102,0.9035034,17.223011,0.338971464757644,
265.1580930237337,-53.64837338630621,1.0827608,15.132443,0.3562841092024555,
265.15994088088246,-53.64773577151363,0.9227762,15.797263,0.3875212278672479,
265.1602819060326,-53.64212013993517,-0.19045258,13.152452,0.4026156821480146,
265.1613333351817,-53.650512817101024,0.83105946,16.315598,0.3217194655625502,
265.1620931864436,-53.64888678998531,0.90130043,17.101698,0.462381912390848,
265.1637686590984,-53.64772790755183,0.8617859,16.999506,0.4015094713155316,
265.1639090560016,-53.64412535755253,0.86157227,16.81246,0.4321695726258611,
265.1509467867805,-53.636764307752216,0.93645287,17.548008,0.4349433041782905,
265.1429303310712,-53.64311912201158,0.98350716,17.83969,0.6770096191239946,
265.1660500286499,-53.6452521990038,0.9308624,17.305887,0.4179560577011529,
265.15658323315563,-53.64207418303756,0.8395996,16.838823,0.4269437350285062,
265.1661708657592,-53.646973646165975,1.2331104,18.648418,0.8484210439905887,
265.16363760733805,-53.64644713160711,0.743474,16.251455,0.4473478353610482,
265.1602118676771,-53.64681281697472,0.83339024,16.575972,0.3403725396303076,
265.15717000026353,-53.64575186142358,0.8575382,17.02168,0.3812383778803578,
265.1495933907896,-53.645149617581744,0.8791981,17.241945,0.7401635088607023,
265.1527095140255,-53.64675787562282,0.9798145,17.693428,0.5469658075546349,
265.1567296267787,-53.64993748096039,0.8779955,16.176828,0.3661109193158693,
265.1545075274825,-53.649228288712735,1.0145569,18.09709,0.8614319430329564,
265.1619076033701,-53.65324891553071,0.93650055,17.442612,0.4029538790789451,
265.14804385504294,-53.63911052490959,0.947382,17.658737,0.469790694855442,
265.1448603025455,-53.64053310886718,0.85871124,16.746065,0.2743812545337603,
265.15395541489164,-53.64138270515905,0.99468994,17.515022,0.4229031159444782,
265.1663525874095,-53.6537448216871,0.84999466,17.359848,0.5142033907294589,
265.1141024255583,-53.6449818446255,0.8634968,16.551113,0.3139646571552837,
265.1185879665432,-53.64481211880573,0.92071724,17.073975,0.4083622273238441,
265.1218942697841,-53.64475106469583,0.95155907,16.873508,0.437108527958248,
265.1229745866355,-53.6473840862364,0.86721516,16.35559,0.3912394328221414,
265.12701990518923,-53.645905121011545,0.9100647,16.956514,0.4428825526377908,
265.12898552719685,-53.64236054040869,0.99856377,17.851028,0.6335054109188365,
265.13111823691696,-53.65173772544026,0.8561382,16.226805,0.4953559046399426,
265.1361748842534,-53.64293928962256,0.8407755,16.078876,0.4824465680168864,
265.13763621026726,-53.6445082680461,0.83273983,16.278214,0.4099678392545122,
265.1364099019223,-53.65511875166853,1.1030273,17.830137,0.5381252080710951,
265.13413062631327,-53.65281559316217,1.1657085,14.019657,0.3728923888866736,
265.1350685426053,-53.651751142566575,1.0247612,18.131405,0.6550792178250452,
265.1290805309573,-53.651967496094784,0.9065571,17.075403,0.4571756119252542,
265.1244048368969,-53.64908672756622,0.87357044,16.123663,0.3646548366872729,
265.12617202412224,-53.64534175014101,0.91656494,17.248913,0.4155706786265329,
265.1193748747504,-53.64241725792462,1.3871536,11.3807125,0.3683429287211799,
