teff_gspphot,lum_flame,mass_flame,log_L,log_Teff
5779.099,0.5734429,0.94607836,-0.241509820046069,3.7618601342977445
16480.719,367.90665,4.625873,2.5657376378778878,4.216976154625721
5937.4844,6.880587,1.4313732,0.8376254905590832,3.773602481579817
5694.255,10.278932,1.5808868,1.0119479930053608,3.7554369118121933
6089.313,150.2535,3.1649363,2.1768245972337303,3.7845682980287654
5956.989,2.7050905,1.1109241,0.4321817991997581,3.775026798144218
6703.1094,2.0372283,1.3130957,0.30903970051438556,3.8262763074779578
6044.417,33.913563,2.1195817,1.5303734196793184,3.78135441836583
12090.339,68.68396,2.9036539,1.8368553266252992,4.082438478178003
10504.9795,101.92991,2.8851922,2.008301640747657,4.021395209236444
5996.954,4.8710427,1.2512772,0.6876219366530871,3.777930717568347
6232.732,387.04355,4.0804806,2.587759834426083,3.794678453151673
5905.2246,327.68262,3.9743595,2.5154534073931702,3.7712364202705566
11359.703,46.367775,2.6655207,1.6662162563787377,4.055366976872599
6095.832,675.46375,5.347042,2.8296020467741787,3.7850329894210533
9859.74,157.308,3.1017904,2.1967508095114523,3.993865462805909
5036.0996,57.682037,3.2027693,1.761040588782089,3.7020943106539854
6465.4336,2.3497772,1.2359138,0.3710266855067439,3.810597655863399
6129.258,3.2308915,1.2429451,0.5093223737581308,3.787407902575486
5984.657,4.683567,1.2751825,0.6705767373390382,3.777039264637837
6054.922,5.2164936,1.2950186,0.7173786788921714,3.7821085528981
6030.6685,45.177994,2.3378248,1.6549269434043559,3.780365456380489
6003.0444,565.88934,4.5770054,2.752731512944372,3.7783715555170745
5898.0254,67.835724,2.67435,1.8314584645179321,3.7707066385203043
10598.182,587.02704,4.222214,2.7686581064474822,4.025231373275784
5847.836,115.0909,2.8008258,2.0610409862186483,3.7669951845220084
4804.4375,0.3001481,0.75984794,-0.5226644014739489,3.6816425481031705
13151.337,182.03229,3.5380123,2.2601484326277763,4.118969906605701
5994.953,7.714511,1.468673,0.8873084026308895,3.777785782610737
6099.33,12.511553,1.675988,1.0973112199627995,3.7852821311937266
6035.312,5.0015993,1.2869385,0.6991088955573113,3.780699726194082
5966.7227,33.365715,2.277362,1.5233004358622715,3.775735854727248
5992.3994,4.7442617,1.2471722,0.6761686372978539,3.7776007518601995
6241.2886,253.19765,3.6697705,2.4034596705523925,3.795274265017929
10970.079,299.1927,3.6337276,2.4759509929745285,4.040209755117148
6266.557,165.53276,3.0578723,2.2188839562946896,3.797028994324082
15193.683,511.15665,4.547421,2.7085540152127643,4.181663061071363
6026.214,5.518365,1.3243421,0.7418104225374011,3.780044550066994
13825.164,793.34814,4.7218122,2.899463807875027,4.140670291793921
6188.5176,170.87343,3.479895,2.2326745372585766,3.791586630402727
19497.803,1690.009,6.5427647,3.2278890174183656,4.289985678094264
5504.645,13.898407,1.7056714,1.1429650253795542,3.7407293161302224
4704.88,42.79703,2.7018433,1.6314136311775072,3.672548551035872
5629.0874,1.4066666,0.93813694,0.1481911756593341,3.7504379917838557
5479.4546,4.603115,1.3000621,0.6630518250442106,3.7387373329372466
5589.3486,22.11202,1.9507531,1.344628418507315,3.7473611968113145
6183.7734,5.0609336,1.3427149,0.7042306393552664,3.7912535667879075
6337.793,2.7318454,1.2430657,0.4364561182061615,3.801938050501829
6516.565,2.292494,1.2720505,0.3603082076919818,3.8140187315211618
5544.482,0.50587946,0.93545645,-0.2959529537002517,3.743860977888228
6539.1562,1.7325069,1.2491622,0.23867497293807685,3.8155217114242204
6150.53,2.136741,1.1383301,0.32975188337713746,3.7889125411669324
5090.7485,16.563343,1.902392,1.219147995488062,3.7067816419675688
6228.4395,1.2861387,1.1511716,0.10928780637708173,3.7943792502818137
4948.8525,34.96497,2.5016313,1.54363315995106,3.6945045099051756
6162.694,6.3496866,1.4156086,0.8027522904495353,3.7897706039775123
5303.268,0.3081584,0.88709545,-0.5112259894652654,3.724543574691672
6496.1626,1.7283337,1.2452464,0.23762759814115036,3.812656886830253
5430.7397,21.477097,1.9019159,1.3319755786064917,3.7348589871854077
5523.5103,0.34209824,0.8563052,-0.465849160133132,3.7422151681985794
6506.6914,2.463306,1.2759641,0.39151836468394613,3.813360209460873
6373.567,3.0633214,1.2569685,0.48619256485222295,3.8043825555452657
6509.339,3.0197153,1.2936672,0.4799659994248986,3.8135368897621333
6207.862,11.590871,1.6314375,1.0641160723985181,3.792942054045131
5224.0444,3.0361412,1.0757356,0.4823219651664207,3.71800685942189
5413.3774,0.36287242,0.8870359,-0.4402460389556445,3.733468305499338
6360.4316,6.2108774,1.4457144,0.7931529565472752,3.8034865865821614
6033.063,0.82981396,1.0420752,-0.08101926328871596,3.7805378604414672
6100.308,5.917877,1.4103334,0.7721659343331635,3.7853517627687308
6310.345,2.5583234,1.2273618,0.4079554431754006,3.8000531036974428
5660.084,0.39470768,0.9540385,-0.403724423264551,3.7528228765002463
4543.072,0.22013979,0.73034334,-0.6573014521507905,3.657349619701466
6239.2363,8.042806,1.4988195,0.9054075932399518,3.7951314340744573
5933.2227,4.8605843,1.279925,0.6866884797587512,3.773290649629546
5324.707,0.35429424,0.8954277,-0.4506359082272242,3.726295715062109
6190.6074,4.083399,1.302518,0.6110218180890523,3.791733262513947
5578.282,0.379893,0.8984142,-0.42033870878637364,3.7465004654603633
6488.1753,3.98024,1.3202246,0.5999092598960872,3.8121225752959154
5907.984,1.674106,0.9918392,0.22378295291508857,3.7714393104853556
6364.756,2.2370756,1.2371233,0.3496806609442158,3.8037817591468217
5716.0723,236.9833,3.6753154,2.374717742746863,3.757097713347145
6384.406,1.8775876,1.2179285,0.2736002084240693,3.805120497069664
4877.9644,0.40252537,0.78190464,-0.3952067421190176,3.688238626453322
18113.158,686.3348,5.3857684,2.8365360199671783,4.257994175460791
6248.234,42.63644,2.3278565,1.6297809353970247,3.795757285754933
5024.4653,1.236696,0.90489507,0.09226295609785147,3.701089851243724
3570.5361,0.071279354,0.5445407,-1.1470362449350793,3.5527334283788705
5070.1567,1.5705487,0.9493058,0.19605140766438708,3.7050213819948064
5827.4985,3.0273468,1.1004522,0.4810621747389261,3.7654821704050883
6132.381,1091.2126,5.9039984,3.037909372047447,3.787629129394561
6510.5435,2.78817,1.2696532,0.4453192499894935,3.813617244973472
6391.012,3.5043483,1.2693323,0.5446072645196259,3.8055696329966686
5723.018,7.667689,1.480417,0.8846644896620823,3.7576251118507935
6416.3306,2.8228643,1.2358651,0.4506900013570873,3.807286732778717
5035.6216,0.2894806,0.83427674,-0.5383805358925396,3.702053087757048
5692.201,1.4808571,0.95721436,0.17051315192043956,3.755280227260739
5913.854,0.74378735,1.0478294,-0.12855121219903343,3.7718705985504233
5930.6826,0.67073834,1.0324317,-0.17344686829101927,3.7731046819566014
6484.6646,1.7270604,1.2492009,0.23730752629242124,3.8118875184098995
4513.051,0.14508037,0.7265275,-0.8383913455043867,3.6544702413183794
5341.5474,0.3229639,0.8921655,-0.49084601917659754,3.727667086603773
5270.1816,0.32326913,0.87886125,-0.4904357655732841,3.721825580396433
6023.6274,317.13574,3.873041,2.501245188132837,3.7798581001234877
4959.8516,3.6376579,1.090437,0.5608218538456062,3.6954686824851017
6368.258,2.212967,1.2310661,0.34497493772989674,3.8040206498468514
5950.7134,0.8052978,0.9941301,-0.09404348735879024,3.774569034150559
6125.08,0.82183653,1.0654577,-0.08521455859029481,3.787111765417249
6399.807,2.3776035,1.2416507,0.3761394313930519,3.80616687709344
5968.374,3.4495625,1.1577218,0.5377640180053912,3.7758560297875046
4700.3647,52.09584,2.6036456,1.7168030450427787,3.672131556032054
6113.8257,6.7013865,1.4467694,0.8261646664326585,3.786313053198179
4953.5083,46.946728,2.6012065,1.6716053290608506,3.6949128950243764
5942.65,460.05948,4.273184,2.6628139842160157,3.773980152680423
5989.5645,0.74980164,1.018484,-0.12505361400493034,3.777395246075005
4619.2354,0.08780198,0.6333256,-1.0564956903196563,3.6645700948111837
6090.0654,4.7595925,1.2762269,0.677569771506805,3.784621956459905
5373.341,34.255836,2.1032734,1.5347345707681608,3.730244402399903
5327.818,1.396902,0.9467907,0.14516593914773573,3.726549380774532
5595.655,0.59024435,0.9833243,-0.22896816142935708,3.747850930227386
6356.1904,1.7266682,1.2159213,0.23720889069231377,3.8031968980430286
5138.794,0.19912298,0.8009927,-0.70087861686214,3.7108612083727692
6189.296,1.4414188,1.1465983,0.15879018213511648,3.791641253106879
4661.6895,0.29629743,0.74548155,-0.5282721154509614,3.668543343202696
6142.027,1.055941,1.1203136,0.02363965296080156,3.788311721244992
6432.035,5.5868697,1.4102589,0.7471685426272342,3.808348398965754
5996.2695,7.9215612,1.4548547,0.8988107818076516,3.7778811438114355
6065.185,7.3888164,1.4550672,0.8685748751854364,3.7828440522353715
6070.1016,12.241072,1.6542089,1.0878194523927418,3.783195960259786
6380.849,1.3661451,1.1616257,0.13549682876183458,3.8048784673550817
10573.982,47.11876,2.5242927,1.6731938528265082,4.024238566773904
5049.047,0.2508233,0.80271924,-0.6006321225805024,3.7032094134258577
3963.8164,0.09812715,0.58226866,-1.0082108145992332,3.598113530194291
5015.806,0.68055105,0.8619929,-0.1671392916190056,3.7003407306219365
5281.202,87.09499,2.994506,1.9399931736307023,3.7227327790786453
5454.3677,0.30479577,0.9236718,-0.5159910644925615,3.736744412061462
6035.6167,4.651525,1.2533824,0.6675953594503484,3.7807216515209485
5790.7256,2.697885,1.0789223,0.4310234335012461,3.7627329858918785
6099.1763,109.50516,3.08343,2.039434584077759,3.7852711870567592
6203.406,8.505827,1.5397729,0.9297165453531481,3.7926302057642767
6119.245,1.1305748,1.1151989,0.0532993010047704,3.7866978416617565
6196.806,4.2098966,1.3188488,0.624271429184624,3.7921679001438195
18383.336,2060.1172,6.4661303,3.3138919280708143,4.2644243250548355
6174.255,4.5258236,1.3249286,0.6556976227429767,3.7905845621084895
6044.59,15.691487,1.7580636,1.1956641013494782,3.781366848327261
4753.765,0.23523985,0.7598749,-0.6284891061965135,3.677037708791861
5965.105,6.4385824,1.3972616,0.8087902581008253,3.775618092686873
9307.289,105.17609,2.8397996,2.021917021554566,3.9688231993707537
5909.0903,1.9696457,1.0526545,0.2943881122665525,3.7715206267188894
6344.407,1.4509448,1.1600745,0.16165089037611435,3.8023910356248716
5999.4043,9.667515,1.5872399,0.9853148545917205,3.778108130039231
6048.078,5.333749,1.2939167,0.7270325744435068,3.7816173834771365
6169.701,4.3737435,1.3185499,0.640853310068561,3.790264117485985
6166.948,245.83807,3.666789,2.39064913774767,3.7900702864499354
18109.896,1821.7877,6.2680497,3.2604977655620324,4.257915956291098
6075.913,307.3827,3.9732285,2.487679421049337,3.783611546643936
6054.503,12.371418,1.6740543,1.092419480896792,3.7820784987232754
6401.1777,138.1034,3.1617925,2.1402043707079716,3.806259883602325
10028.235,127.49358,2.9789746,2.105488316214896,4.0012245025904685
16782.508,553.8333,4.9658885,2.743379064756368,4.224856862879453
5774.5103,5.0394425,1.2903602,0.7023824942697982,3.7615151603346915
10393.339,54.728977,2.5612142,1.7382173303386086,4.016755092919696
5894.834,416.9346,4.2773285,2.620067937260031,3.770471579762056
5635.9546,0.3996413,0.9056037,-0.3983296369743965,3.750967486025521
5544.4663,0.65751725,0.9332385,-0.18209284894992925,3.7438597481190596
5934.216,14.179812,1.6932871,1.1516704728848581,3.7733633501879034
5754.68,1.2639658,0.976182,0.10173532309808972,3.7600211788610145
5905.419,3.733152,1.171681,0.5720756731348057,3.771250717010031
6332.3677,3.551113,1.2779092,0.5503644922102706,3.8015661249907864
5256.4365,0.2525584,0.883844,-0.5976381824358109,3.7206914223184873
6423.5273,3.1615348,1.2621853,0.49989796659041713,3.8077735742141217
6334.5723,5.4976587,1.405466,0.7401777749204097,3.8017172973535627
6170.3076,4.6103764,1.3340883,0.6637363834742182,3.7903068148683734
5982.3545,18.709587,1.812558,1.2720642008831917,3.7768721447087015
6257.8667,28.7256,2.0728533,1.4582691086907928,3.796426307919952
17652.4,870.9255,5.488523,2.939981006531541,4.246803759916359
6162.4336,11.232235,1.6330405,1.0504661811582017,3.789752252803103
6158.8115,3.0105822,1.2308481,0.47865048954650535,3.789496912035924
6039.4287,2.2803884,1.0669403,0.35800882314563437,3.780995858460164
4311.1157,0.1596409,0.6801521,-0.7968558324795206,3.63458967843201
6032.45,0.9475532,1.0912535,-0.023396397383288952,3.7804937309431796
6395.217,2.5627396,1.2589196,0.4087044797587873,3.805855285375058
5885.5083,0.50544184,0.9488826,-0.29632881043941656,3.7697839765001495
6076.967,11.659372,1.6223443,1.0666751589753438,3.783686877986807
6395.3535,2.387301,1.2596456,0.37790717996096584,3.8058645548907193
6468.093,3.0358796,1.2616429,0.48228454387282554,3.810776255683413
6449.41,5.660784,1.4198468,0.7528765837138132,3.8095199866563134
5342.075,10.279819,1.6506286,1.0119854679673064,3.727709981000497
6240.045,2.5864606,1.2289212,0.4127058671128125,3.795187721602491
6322.794,4.101413,1.3173535,0.6129335036425282,3.8009090324979153
5072.2334,0.61918974,0.8011205,-0.2081762485433502,3.7051992294951055
6083.593,3.058083,1.2251127,0.4854492685036466,3.7841601515074133
6244.133,2.6378152,1.2451288,0.42124436648269925,3.795472144959075
5038.149,0.49176368,0.83674914,-0.3082435499325189,3.702271007330597
4935.1245,30.388401,1.8572496,1.4827078486437322,3.6932981132328035
5929.146,0.6872827,1.0228,-0.16286458783704352,3.7729921445958796
5779.4287,1.3258305,0.9316119,0.12248800550164916,3.761884910271716
5057.6304,0.1173133,0.6645083,-0.9306527484200798,3.703947088925861
6021.3594,1.3383964,1.0964184,0.12658475979665912,3.7796945499406687
5382.1655,0.38979107,0.8966689,-0.4091681146646463,3.730957048060152
6104.435,16.049395,1.7767631,1.2054586658303748,3.7856454737293186
6166.9717,3.3679473,1.2522843,0.527365287252119,3.7900719554699176
6294.3916,7.464054,1.5033126,0.8729747727289565,3.7989537586643696
5768.699,6.0400805,1.3601475,0.7810427267788835,3.7610778788698385
6363.2153,22.458841,1.9777111,1.3513873405143948,3.8036766178802734
6397.5767,1.6320544,1.2045208,0.21273463065930306,3.806015501309842
6088.2603,137.50317,3.1678991,2.1383127105127406,3.7844932121654367
6383.9463,74.13749,2.6557646,1.8700378784617908,3.805089225192334
5131.453,0.27896392,0.8099702,-0.554451962884705,3.710240355469307
3679.2632,0.057239998,0.54890543,-1.2423003900867717,3.565760856659349
5265.9307,0.79470193,0.85849124,-0.09979573226140996,3.721475139463245
5401.577,0.4145248,0.9026111,-0.3824494815649539,3.7325205713807303
5977.7554,2.7619238,1.1326231,0.4412116924554911,3.7765381404450498
6584.437,2.8186576,1.3109401,0.45004232260372506,3.818518646686369
5617.656,3.7375238,1.1798302,0.5725839668644619,3.7495551414380244
5176.1504,0.61197764,0.8521364,-0.213264445504793,3.7140068868532867
6314.344,16.20597,1.8002609,1.2096750306190696,3.8003282381884733
5807.1523,6.9111166,1.4079155,0.8395482201733409,3.763963216111203
6056.335,29.526596,2.0692363,1.4702133818235645,3.782209889713216
5008.8667,0.42477784,0.8411237,-0.37183814780405505,3.6997394740483167
6470.149,2.3155367,1.2666513,0.36465166871629784,3.810914282080246
5329.184,1.6052228,0.94064856,0.20553531966625257,3.7266607153253797
4006.5413,0.07170377,0.6077243,-1.1444580096438628,3.6027696238696802
5566.673,2.710568,1.0598342,0.43306030689583513,3.745595710535134
5906.486,5.2925687,1.3172795,0.7236665040721323,3.7713291789030876
