bp_rp,phot_g_mean_mag,parallax
0.88975716,16.844814,0.39185554997280175
0.9623089,17.609818,0.44839699851756987
0.86071396,16.628128,0.36318463089562153
0.85889626,16.606907,0.30699061965979885
0.98659325,17.917091,0.464845014334011
0.8625965,16.709747,0.3717910122856656
0.96326447,17.648241,0.37389094994724015
0.86792374,16.65291,0.40761638435031194
1.0056324,17.771189,0.4081614217669371
0.93460846,17.42509,0.47111833693685295
0.98361015,17.833534,0.43116515985521875
0.8815651,16.90679,0.3199563736244227
1.0817757,18.258108,0.6311831540697891
1.0739937,18.159534,0.5869413441861707
0.86766624,16.492672,0.37866946160986115
0.35184002,13.042184,0.37389674447732874
0.8612137,16.154066,0.35593624298418797
0.73156834,16.349512,0.3271309164675325
0.8701992,16.29965,0.19972862850377773
1.3025198,12.148172,0.41474409252921024
0.9145031,17.258587,0.4135687840940825
1.0333958,15.502882,0.35998569510561357
1.0001659,15.634963,0.4119405454972323
0.8858166,16.020693,0.9563865506830733
0.9079399,17.071196,0.30462006369835803
0.8865299,17.049555,0.326083413726738
0.8862915,16.516058,0.32088481552587533
0.9548149,17.568983,0.41204016759140716
1.165493,18.246405,0.6236899036345751
1.0421333,18.145529,0.6065323807880407
1.2805786,18.95812,1.0588389319075364
1.0737038,18.23115,1.022613487569903
0.89839363,17.657776,0.5254392085668378
0.8849182,16.931162,0.37563292820804894
0.8959923,16.689013,0.4255683543548786
0.8704252,16.411142,0.4238885410839943
1.0339947,17.537237,0.6092986255885301
0.8827801,16.337666,0.45133962893445134
0.87983894,17.237057,0.4311076109949773
0.20006084,13.753811,0.3747255543260696
0.7774849,16.043234,0.43238765322659517
0.97304535,17.284748,0.3903293701321137
0.8700886,16.725597,0.4404626970121373
1.1090555,15.024792,0.4209141875140632
1.1340799,14.714219,0.38235610719256735
1.0734406,18.134573,0.6134476580060104
0.96505165,17.484356,0.3725232946595659
1.1553669,18.473034,0.6314839261759853
0.9351921,17.421825,0.45501273662062364
1.1184826,18.567457,0.9272890898658843
0.97997475,18.041668,0.5443564870155488
0.8918495,17.054893,0.43456187531354096
1.2610168,19.038246,0.9177370628901934
1.0161552,17.850012,0.4226684874922
1.0679245,18.379135,0.6917643125199606
1.0029888,17.9,0.5006556507356242
0.99277306,17.91012,0.4442628305910167
0.8793192,16.226566,0.42481914257332265
0.9214077,17.266972,0.5041119366252268
0.9146347,17.15403,0.4401386932536445
0.82898426,16.275509,0.3540792981345683
0.8494539,16.403706,0.4311606098138312
0.89349747,16.789787,0.3270448669756567
0.9097042,15.819804,0.33160771324402233
0.91688347,17.221954,0.4482346888903621
1.2073984,13.172157,0.3870691062372728
0.8906603,15.915642,0.38812171598980627
1.0559797,15.425366,0.4312060415553641
1.0726414,18.324886,0.704752313713359
0.9666481,17.409525,0.5440952243317763
1.2877903,19.030699,1.25946006028858
0.91209984,17.979933,0.5226206023093551
0.89310455,17.196081,0.4494235173383432
1.1765709,18.452024,0.6964535100317563
0.92344856,16.924696,0.4511660404211341
0.87223625,16.726702,0.3893942830748423
0.87243843,17.031267,0.2648857476583593
1.1511383,19.049177,1.282244078792464
0.94727135,17.73509,0.6393431819574883
1.0015259,18.08533,0.7557622961199135
0.98775864,18.122463,0.4755758568034719
0.84091187,16.928255,0.26612866254011525
1.1378059,17.748672,0.6348903815960381
0.9986305,17.921415,0.5618049868106569
0.95075417,17.633114,0.4968678173691044
0.93730736,17.26253,0.4306986361151278
1.06703,15.36918,0.44227692447358397
0.86195946,16.266773,0.2394494284982561
0.87026787,16.510052,0.33446120435535304
0.89825916,16.188972,0.4361342181200149
1.112854,14.891808,0.4066230247351426
0.880599,16.544498,0.3509082992119373
0.8856869,16.805305,0.3781372737027209
0.860898,16.39376,0.3818136105148262
0.89385796,17.028263,0.308476720706494
0.85661507,16.538485,0.3246168540324118
0.89580727,17.008635,0.44610950744748323
0.8916168,16.848442,0.25246019694891025
1.0101776,17.900015,0.6645332186115804
0.884531,16.058516,0.42928870512736866
0.96414375,17.793873,0.4945511983339465
1.0215626,17.924986,0.6676613376991115
0.90797806,16.746975,0.5347912492050811
0.9810829,17.448557,0.3815906561730754
0.50487614,12.816672,0.34925777900988814
0.85507965,16.321758,0.40968104630505764
0.88758945,16.419727,0.3419751031162842
1.1009274,14.886381,0.39001389526569025
0.9363575,17.481544,0.32756720879211454
1.0008545,18.020096,0.4880293236407872
1.0318813,17.740812,0.38296744363735524
1.3748856,19.349258,2.5986104744201106
0.89594173,16.00917,0.35048066493513896
0.9326649,17.678564,0.5089492362290173
1.0068417,17.514349,1.5492161668120537
1.1052532,15.118469,0.38799648085582433
0.86660385,16.80606,0.33272774977551367
0.96164703,17.63525,0.466252646568069
0.90376854,16.414835,0.4294177827144321
0.8656502,16.831165,0.28836408062117236
0.9563408,15.729397,0.4006831984819193
0.8814621,17.081493,0.41156613707442763
0.9342842,16.921597,0.35929178590964866
0.8557129,16.454983,0.35787107447701155
1.0011044,17.73576,0.4059923117753833
0.8930721,17.033865,0.34741613738252597
1.1034555,15.092858,0.3282175265211058
0.8574848,16.105604,0.34428728636488454
0.9062691,16.768333,0.5388416029994074
0.9272289,17.41814,0.313440432637983
0.89834785,17.238758,0.528396416579086
0.90286255,16.83499,0.3667571357586051
0.86868095,16.292622,0.3412622868049922
0.9063473,17.296513,0.34909619903855954
0.8733597,16.282703,0.4187971916610711
0.9701767,18.088963,0.5581691243977531
0.8511658,16.553476,0.4304764726202609
0.9764786,17.550531,0.34472348319326646
0.9039459,17.001186,0.4872027928701747
1.0835705,17.886902,0.6401045035229151
1.1222458,18.167534,0.49576690077401303
0.9105339,15.991894,0.31091227594220766
1.3215523,19.580492,1.2502281766275363
0.9426594,17.249783,0.32518108621111297
0.91716576,17.051836,0.382361513253223
0.98574257,17.677853,0.547438825289251
0.88568306,17.319197,0.367880559387845
1.0439148,18.139185,0.526730725978634
1.0791435,17.588345,0.4490727091460824
0.899765,17.07898,0.2886438631450818
1.1439543,13.9848585,0.3877183051967992
0.89850235,17.066925,0.40580499093072075
0.96699715,16.713272,0.2893446646920204
1.2893162,12.246099,0.43472291770575106
0.83455086,16.114647,0.28185055538552
1.1138353,14.971642,0.3542764152714409
0.8702183,16.179573,0.49566864762960794
0.98293686,17.756306,0.6127533658237023
0.9041796,16.207405,0.34547460127360946
0.8856802,16.37706,0.36068565334425834
0.89097404,16.512953,0.462565353031692
0.885849,16.65657,0.382706649130283
0.87323,16.322414,0.355999511589581
0.88049984,16.52061,0.33130211380601315
0.8710575,16.451744,0.3573033669925893
1.2090759,18.558313,0.7908476454441391
0.8739052,16.40075,0.3484252477490579
0.9149227,17.572285,0.3593922043992836
1.0458126,18.176748,0.5039675356357173
0.9748421,17.822739,0.4768306461947541
0.9908447,17.414501,0.3703413816324059
1.1293583,18.495832,0.6300811424089682
0.93201065,17.128645,0.4312583364272483
1.1620731,18.566093,0.8142574443288186
0.90659523,17.132257,0.3547814011783591
1.3103905,19.052158,0.8891900379057472
1.1491032,19.504244,1.332990024723557
0.855381,16.816568,0.3662274782719782
1.0829763,15.095845,0.4032323766323054
0.83541584,16.102316,0.4795213963876902
0.8337269,16.472576,0.4042279590926491
1.0423698,17.90206,0.512321053638024
1.108468,14.971017,0.4173473570913728
1.1082478,18.381353,0.5982000489861631
1.1609268,18.40983,0.9242621448542879
1.1785717,13.794906,0.3623717573948049
1.1813068,13.553906,0.3617015445631444
0.90255165,16.94558,0.3676046324610685
0.9039116,17.014427,0.4249372177758639
0.9046669,16.921,0.37125878265352863
0.89461136,17.115292,0.33973078883980756
0.9019718,16.95035,0.44464645161851174
0.92991066,17.844149,0.4324982461991875
1.0586319,18.13471,0.47915826706142706
1.0794697,18.604792,0.884159834172616
1.0364113,18.039654,0.6618222356625252
0.8840771,16.73441,0.4075250037698384
0.9461498,17.626324,0.5518459374948861
1.1643925,18.528446,0.8075613133863385
1.1619186,18.385689,0.6232678308977694
1.0057926,18.058065,0.6322363294877422
0.9674301,17.458006,0.4162088977223646
1.0831585,18.356863,0.5794060121777924
0.8979721,16.928806,0.2970600749723644
0.88406944,16.10466,0.43164285522990714
1.0044518,17.90446,0.6218554492361928
0.91919327,15.943932,0.39899068219691486
1.094368,18.441402,0.660991297881085
0.85271835,16.627195,0.3885624157350001
1.2087841,13.340637,0.36036764475708094
0.7029848,16.333265,0.46189326255115587
0.95214653,17.50348,0.5092746627497858
0.9645977,17.6848,0.4167463921296929
0.88798714,16.550276,0.49777670143756386
0.89945793,17.066551,0.4651829868314035
1.0398998,17.991896,0.5425629781800391
0.9870949,18.467527,0.7383330102922391
1.3176403,18.894817,1.6866642392316549
0.9811382,17.657629,0.3616479149712003
1.03191,17.972603,0.5061473405920691
1.0107765,17.752441,0.5122002057855308
0.8911705,16.038647,0.3986568122780561
1.0522213,18.022858,0.5881180264531585
0.9745121,17.6973,0.6281573683493292
1.083374,18.284029,0.609637578054628
0.9746342,17.85484,0.43492361460156714
0.896965,17.793798,0.4201240725160418
0.8678856,16.378931,0.3596742210086773
0.8930702,17.12678,0.33697367229854186
0.94605064,16.716805,0.4280763011434691
0.9082756,17.025454,0.3297456694280927
1.1297388,14.626902,0.39503589303447617
0.93564034,16.961283,0.3938171090256005
1.0007019,17.562094,0.4544120367339423
1.0268974,18.087528,0.5584626214875605
1.1165714,18.681986,0.7465599333777522
1.0446606,19.096128,1.0670947451016906
0.8646736,16.854692,0.5844635119730945
0.24606228,13.5277,0.38489864947432095
0.87353516,17.167763,0.4444540758756131
0.82637596,16.802,0.4725365436429653
1.0130148,15.589034,0.3992097046401212
1.238987,12.810632,0.3559168594746252
0.9225426,15.7999735,0.35767902533497964
0.92410374,16.59219,0.46565491827445055
0.8626814,16.170418,0.24926907915079188
0.85687256,16.273993,0.39451732652909205
0.9627352,15.741542,0.3399405551542408
0.8912163,15.995626,0.33712757036560903
0.90667915,16.890097,0.30568371367105024
0.87156296,16.212902,0.3609653190783269
1.017746,15.556644,0.31701265926787103
1.165391,13.397861,0.36680803282052443
0.9637127,16.921988,0.49729437235343643
0.8573923,16.285131,0.40148260918512735
0.8540249,16.667694,0.3701856373047986
1.0305433,15.486459,0.40205146660366275
1.072032,15.34966,0.3857544515135932
0.85444355,16.445637,0.4057136591596786
0.8106041,16.484962,0.3241526777760321
0.9225311,17.597904,0.664508349452663
0.9403534,17.447666,0.5784415077467027
0.90462685,15.903084,0.380651042814858
0.9090042,15.856355,0.8505004769515525
0.9267292,17.331457,0.486607255982642
0.902092,17.113615,0.4417886298373649
1.1677704,13.848965,0.34458865077764556
1.2455778,12.678016,0.3873823597575962
0.31040668,13.163018,0.34350062527796865
1.0401945,15.52243,0.5410819639790723
0.83261013,16.355398,0.3174047965877054
1.1756554,13.960023,0.4083873550408469
1.0784731,15.266027,0.4068001278809926
0.8566971,16.946262,0.35442712551020344
0.9086075,16.789717,0.3434097950328179
0.8515272,16.203974,0.3513806347721575
0.85608673,16.19983,0.41673686964881174
0.9035034,17.223011,0.33897146475764406
1.0827608,15.132443,0.35628410920245557
0.9227762,15.797263,0.3875212278672479
-0.19045258,13.152452,0.4026156821480146
0.83105946,16.315598,0.32171946556255027
0.90130043,17.101698,0.462381912390848
0.8617859,16.999506,0.40150947131553166
0.86157227,16.81246,0.43216957262586114
0.93645287,17.548008,0.4349433041782905
0.98350716,17.83969,0.6770096191239946
0.9308624,17.305887,0.41795605770115296
0.8395996,16.838823,0.42694373502850624
1.2331104,18.648418,0.8484210439905887
0.743474,16.251455,0.4473478353610482
0.83339024,16.575972,0.34037253963030767
0.8575382,17.02168,0.3812383778803578
0.8791981,17.241945,0.7401635088607023
0.9798145,17.693428,0.5469658075546349
0.8779955,16.176828,0.3661109193158693
1.0145569,18.09709,0.8614319430329564
0.93650055,17.442612,0.40295387907894514
0.947382,17.658737,0.46979069485544206
0.85871124,16.746065,0.2743812545337603
0.99468994,17.515022,0.42290311594447827
0.84999466,17.359848,0.5142033907294589
0.8634968,16.551113,0.3139646571552837
0.92071724,17.073975,0.4083622273238441
0.95155907,16.873508,0.43710852795824806
0.86721516,16.35559,0.3912394328221414
0.9100647,16.956514,0.4428825526377908
0.99856377,17.851028,0.6335054109188365
0.8561382,16.226805,0.4953559046399426
0.8407755,16.078876,0.4824465680168864
0.83273983,16.278214,0.4099678392545122
1.1030273,17.830137,0.5381252080710951
1.1657085,14.019657,0.3728923888866736
1.0247612,18.131405,0.6550792178250452
0.9065571,17.075403,0.4571756119252542
0.87357044,16.123663,0.36465483668727294
0.91656494,17.248913,0.4155706786265329
1.3871536,11.3807125,0.3683429287211799
1.0764999,17.62406,0.9062006554443393
1.1022301,18.386702,0.7350401219679585
0.89598274,16.857544,0.48780747723234086
1.1820717,18.402441,0.6491769384156655
0.87759304,16.180902,0.3869535239761389
0.89725685,16.986671,0.47079878526439184
0.89196587,16.785452,0.40440798760650754
1.0719528,17.962568,0.7276644691830886
0.9152527,17.054863,0.5055834941223235
0.90751076,17.421831,0.40556160256134055
0.9247875,16.68821,0.40253984625268735
1.1456327,14.341562,0.34522897503749106
0.92756844,17.427586,1.050031316205412
1.0924578,15.291796,0.3583956498586662
0.904891,15.901712,0.33865331554389744
1.0331268,15.515281,0.37953240779008296
0.8507538,16.41006,0.49509555860199367
0.84318733,16.550547,0.40022544679266386
0.91347504,17.05234,0.40467292132317295
0.9277592,17.214329,0.4596058203905463
0.9965706,15.638889,0.36825274027733834
0.93588066,17.390594,0.35779159191287224
0.8605213,17.031418,0.3863152740077786
0.8984108,17.089262,0.44555422321827504
0.85715103,16.50455,0.36661965159876425
0.85241127,16.486229,0.5670346342685362
0.8924236,16.316137,0.30027364264193346
0.88015175,16.77629,0.29211785143298574
1.1234646,14.759976,0.35895515859189475
0.9194412,17.33013,0.3874469187867671
0.92486,17.217735,0.4145757846108894
0.9121704,16.751776,0.3754261457080403
1.0841675,18.213255,0.7660015191514253
1.034811,16.980564,0.370082988285408
0.9311657,17.23882,0.32499699263469234
1.0004387,15.620178,0.4199830255064859
0.8660221,17.12564,0.38377698915572944
1.1282024,18.469793,0.7087911792728865
0.889122,16.721441,0.3772567089752615
0.86605835,16.570784,0.33852579711876557
1.2321291,12.8184805,0.42314013008673407
1.0027866,17.84169,1.0223458637773402
1.1669941,13.95702,0.3590580393319595
0.90470695,15.853608,0.3995587277922409
1.1491966,14.072384,0.3709211431721137
0.9457722,17.451523,0.4190644221266048
0.8870697,17.173553,0.40072537602302616
0.97208023,17.678293,0.39557348239283807
0.9003525,17.44629,0.39762594885523356
0.8905401,16.108349,0.45615184140525694
0.8653393,16.910814,0.38996281585085574
0.95035934,17.288313,0.4093634586732511
0.8376074,16.52967,0.38438144306509714
0.7605915,16.550297,0.5385705577026115
0.972208,17.920626,0.5837824622701058
0.9711323,17.62992,0.9440790390460867
0.9128952,17.257854,0.4536416491768334
0.98124504,17.76613,0.6771640504723062
0.92905426,17.244926,0.45545002134349527
0.8704691,16.482792,0.3935743845415271
0.9569149,17.487726,0.46643419635550165
1.1290226,18.27375,0.7480393294881515
0.80367374,16.503813,0.4385553709555614
1.0423279,18.395735,0.9145155866582689
0.9291134,17.17085,0.49810424949067295
0.89531326,17.375717,0.45770962876291815
0.88575745,17.361172,0.5081138185958878
0.82462883,16.666626,0.35723752985712387
0.9860821,17.883863,0.5311807108144375
0.873497,16.701336,0.3301498508595131
0.8687124,16.103792,0.3373972631730353
0.85402393,16.174616,0.3639852832588131
0.86627007,16.589876,0.38810575678415316
0.9725189,17.585737,0.5170575921334023
0.85089874,16.31413,0.43629324989786566
0.9541416,17.234484,0.37999015653550194
1.0872669,15.307242,0.4324128445078575
0.89117813,16.475569,0.3310900257265318
0.84794235,16.738665,0.3713389812073844
0.8924074,16.344528,0.3058333443964923
0.8976002,16.634592,0.4320132138812105
1.0362549,17.529224,0.7773809873883343
0.9381056,15.848117,0.43078460536359026
0.8783436,15.936299,0.37973330244440406
1.0147934,17.868443,0.5318764756974089
0.8481579,16.954254,0.3392050646577531
0.92746925,17.14522,0.36814893474434324
0.855505,16.666115,0.36337018177858316
0.8963337,16.626537,0.38252959412491894
1.0188351,17.99906,0.5807114935524526
1.0671196,18.207363,0.5242147163659915
0.85896873,16.187397,0.2812028377683574
0.86948776,16.622961,0.5005658071477466
0.8829546,16.249886,0.39841145811113104
1.0173397,17.561304,0.38825364287809633
0.91324043,17.130697,0.5157042200925142
0.86902905,16.119139,0.38380095697858535
1.012641,15.549222,0.3607196849819261
0.90385056,16.914587,0.4244012348847755
0.89427185,17.20944,0.3422866985876487
0.9591789,17.50884,0.3634587983460869
0.9089756,17.04445,0.35786347396755647
0.993412,17.818804,0.46596971758492306
0.89231586,16.033998,0.44754907962024665
0.88519096,17.032997,0.5411407384334423
0.9677906,17.883738,0.5972534116809411
0.9473057,16.981232,0.33841234542269816
0.9154682,17.070513,0.3799718687400832
0.9107075,17.483004,0.39629373834827697
1.024149,18.112247,0.7504781965331175
1.0614014,17.945309,0.5820748932102493
0.977581,17.84217,0.4422670352647015
1.0244884,17.605078,0.9936140205007572
0.9979191,15.651972,0.4094417160825553
0.8740969,16.055834,0.4418344681785922
0.85959816,16.349073,0.30808932715994664
1.1072149,15.1278715,0.3660675720252826
0.85996056,16.631214,0.4409621107145331
0.95173264,17.421,0.3045046680077808
1.1485043,14.63345,0.36845576620383413
0.8914814,16.251049,0.3976287651126391
0.8587265,16.746555,0.39559871727756735
0.90820885,17.109976,0.3982959441719481
1.016386,17.557003,0.5342497017029768
1.1028166,15.201856,0.3148925306568651
0.89538383,16.772821,0.4239537293708164
0.9807434,17.758768,0.4892534188822761
1.0074196,17.95016,0.536580739024006
1.2340698,18.980375,1.0256768306102548
1.0346327,15.530199,0.3557120279982613
1.0309849,18.102074,0.5785638511250348
0.99367714,17.882841,0.5325987659167521
0.8877983,17.035326,0.4872300813947618
0.9343548,18.067606,0.9735921447881862
0.95612335,17.308123,0.43863513159466944
0.90579224,17.139534,0.2793563643218808
0.8734989,16.387035,0.4115893302466371
0.95381737,17.576044,0.4501677524404292
0.8773155,16.771103,0.43847786555388485
0.8989887,16.440437,0.44802218528428406
0.89848137,17.066183,0.352945608673597
0.98149586,15.680473,0.35517048476282553
0.86916256,16.289717,0.39847237168467553
0.8669987,16.5898,0.37248666166290273
0.85853577,16.626537,0.4097460964660873
0.9207134,17.327208,0.3702018660804098
0.9754925,17.35592,0.6322280146503527
0.96414566,17.881393,0.547396657309644
1.0200958,17.825888,0.523027227792418
0.8570862,16.16122,0.37759942118927065
0.8605137,16.354227,0.30066315059105303
0.8727665,16.92805,0.3189593870577314
0.9032402,17.332016,0.46180455566755096
0.8576708,16.333532,0.4396641056458644
0.88391876,17.026146,0.5472480585643039
1.045454,15.514683,0.41568662331550377
0.96908,17.30659,0.7846028483044795
0.8589201,16.176142,0.33815179123400624
0.89705086,16.292255,1.0054243866870252
0.88169,16.336508,0.3622592121767038
0.85164547,16.357323,0.35360002734494
0.90426064,17.053331,0.3995849731337659
0.85372925,16.87213,0.3653086108688198
0.85412884,16.385191,0.4174759076576995
0.9212971,17.363092,0.524277910616803
0.206563,13.822485,0.29750041986649006
0.284729,13.265213,0.36396026171301976
0.8761282,16.491335,0.3519660003554738
0.9580574,17.73211,0.5034832279251432
0.9383259,17.20454,0.5039790904704605
0.9697857,17.900549,0.7238228140540931
0.8711319,16.637526,0.3269566174015398
1.0381374,18.278366,0.6235141954238649
1.0353165,18.30431,0.7654744880946598
0.8991337,17.183043,0.3560115111698484
0.909914,17.168846,0.32317619633109124
1.0852432,17.819414,0.4297821133041224
0.92334175,17.304432,0.4201957660907041
0.97901154,17.495785,0.6028571106671965
0.897871,16.945145,0.39278586795346776
0.8816395,16.768728,0.37228330338617754
0.96666527,17.59714,0.48996921234118657
0.9788742,17.685566,0.5699813014058807
0.9969368,17.07412,0.3874527944041397
0.96460533,17.793056,0.5389728300076418
0.32957935,13.1548,0.4023804971767137
0.9167805,17.400295,0.5039520467211441
0.86297226,16.12673,0.3534412715072029
0.9958763,17.794992,0.4410427576080675
1.2148895,18.628971,0.7576686296511479
0.90922165,17.980768,0.6050559979741839
1.2129469,13.383303,0.3749937978219002
1.0114021,17.965303,0.8319103792002317
0.87070656,16.621935,0.48982417358081615
0.9836159,17.69569,0.49329535028655525
0.8767576,16.556746,0.34844706282197063
0.8948879,17.14802,0.3791795974429166
1.0707188,18.37184,0.5530476232683864
1.1008034,17.790197,0.706216295549761
0.8732567,16.664341,0.29070868444825293
0.88446236,16.65925,0.33531697570176117
0.9371815,17.295826,0.4134019069010518
1.0211601,17.935972,0.5297628820836104
0.901207,17.06306,0.40356624323653106
0.9031372,16.927313,0.32464524578667675
0.9113884,17.250957,0.40704011019764175
1.1258984,17.66078,0.5231122630795367
1.1524315,18.658388,0.6618091577740586
0.97872543,17.697151,0.3980598661136415
1.305769,18.789804,1.5642164855425205
1.0484238,18.274124,0.5623092078160511
1.1410618,14.323098,0.46545450710058084
0.91260624,16.21475,0.5279809059405912
0.9161949,16.442211,0.3297703430881313
0.21609211,13.737146,0.35607021014603946
0.9780159,17.53098,0.3205725196217131
0.85445595,16.61165,0.42352012646951703
1.0247211,17.700415,0.6068816508271893
0.9529629,17.23433,0.4811043619520332
0.8842716,16.604027,0.38109711883250086
0.86942387,16.469723,0.4247614661139876
0.92894363,17.444376,0.42486736535443304
0.8686333,16.484325,0.38924801052137664
0.9679365,15.8006525,0.3582169693302389
0.87888336,16.606953,0.398279241697734
1.0757713,17.808716,0.44638906478861606
1.0176239,17.862024,0.48005930951466136
0.87805367,16.546478,0.28240710264621216
1.0854969,18.51697,0.7202780145310632
1.0526104,18.349113,0.5315654481141175
0.9782829,17.720257,0.4837970245108936
1.0843639,18.607283,0.8151351219180157
0.97888374,17.285471,0.4177712034361981
0.95651627,17.64993,0.4410012451787815
1.0329361,18.065517,0.5109258742246724
1.2547112,18.771656,0.7375909642175184
1.0285206,17.958805,0.4633821256393722
0.969017,17.71064,0.5336721836583824
0.97099686,17.748829,0.49570471611191413
0.95343685,15.818252,0.4358711586708835
0.87934685,16.637972,0.44819196247375254
1.0022335,17.859951,0.6957502364958679
0.87896633,16.479599,0.32544782856371807
0.9264469,16.949009,0.35242900297812596
0.87163544,16.119705,0.3192242018683851
0.90405846,17.179321,0.29882670853821436
0.9061737,17.110998,0.28537746222063554
0.9930515,15.660961,0.43024944404078286
1.1964664,13.510294,0.3475552599150434
0.87732315,16.567314,0.36384088068018616
1.1491241,18.29082,0.6235131877683268
1.0054207,17.638508,0.49207852647075767
0.88991165,16.65929,0.29797830856356183
0.8902025,15.795251,0.3971257219860336
0.87288666,16.921352,0.26249282579262123
0.892683,16.432444,0.3980478357250941
0.8466425,16.25807,0.3930813137928824
0.8219414,16.780107,0.5176983540744186
1.1110878,14.67607,0.4331242962959786
0.86255646,16.016365,0.34723001963331335
0.9104252,17.32598,0.37157770778710575
1.0283604,18.288307,0.5709512219446862
0.9376335,17.609465,0.5378068479025853
1.0182419,18.207867,0.5436614418988912
1.125843,18.468733,0.7696548581700811
0.8633137,16.03732,0.416292421367592
0.84795,16.577522,0.4394245079091762
0.8612671,16.979815,0.32701785307528186
0.86019707,16.70933,0.3894865767322635
0.95030403,17.489584,0.4126552415062976
0.30560112,13.093365,0.4188136042447927
0.9838009,17.770231,0.6061528706015754
0.84277725,16.478336,0.42903790091014354
0.8649006,16.701614,0.4882437763071458
0.8440609,16.520594,0.32512681081123945
0.90934753,17.411446,0.468636148672934
0.925169,17.366573,0.37959498114961854
0.8842354,17.023335,0.4208696585384097
0.8760481,16.231903,0.3591068183187021
0.8838568,16.417112,0.22964610639365915
1.0781174,18.25978,0.6786969542616069
1.0567303,17.897774,0.54386693121393
0.97881126,17.969372,0.6729215933415453
0.87737465,15.995281,0.41990508611775545
0.90693283,17.061672,0.4893509045560703
1.0100813,15.604745,0.4550000896466322
1.1878691,13.379071,0.3667453740856703
0.9545078,17.539938,0.45086825253995694
0.843112,16.380135,0.4305157210678041
0.8710022,16.697405,0.5620749145213213
0.8709564,16.97311,0.3195689791213214
0.8607502,16.769314,0.5018635829672118
0.9749794,17.497446,0.7421325429848475
0.85226345,16.387346,0.38241831219902855
0.96022415,17.2684,0.45145486374835697
0.9726963,17.4406,0.5976495328907558
0.860302,16.751608,0.38336489154623127
0.8427477,16.32038,0.3368947366126429
1.1040602,14.843478,0.36373934482621245
0.86437035,16.999287,0.45093733451518075
0.871788,16.870235,0.43830414130222917
0.8669605,16.717903,0.39580508447092994
0.9114361,17.312126,0.3357298837519509
0.96772385,17.665573,0.543434911715102
0.8523693,16.695185,0.3404294166626348
0.8787117,16.98793,0.4865178952615547
1.1117353,14.84875,0.39788464364540416
0.8912182,16.072357,0.5154140742527779
1.0867863,18.370874,0.6440641533102842
0.857214,16.850647,0.589916272942725
0.98698425,17.873636,0.7151559436569653
0.91343117,17.219473,0.3512708642770995
1.0656128,18.224686,0.5493956088024617
1.063446,18.18585,0.6228880406144394
1.2226105,18.463861,0.8408547982703981
1.3270893,19.084768,1.0341761650264638
0.9606266,17.663681,0.5071206006625175
1.370101,11.304006,0.3818537715293272
0.89162064,17.051374,0.42894585891151454
0.8414793,16.42982,0.3728308272259044
0.90727234,17.339542,0.5416617008206118
0.8567867,17.04444,0.42238065998496355
0.9704609,15.678488,0.3666494138299864
1.172307,13.600951,0.38786513558923474
0.84809685,16.786911,0.45488656406272143
0.9284706,17.604233,0.4802836204960836
0.8789787,16.981514,0.41803243585803357
0.8448143,16.223986,0.39906103511586855
1.0151329,17.373804,0.4827148615411042
0.8415499,16.474953,0.3714899473517903
0.88633156,17.26684,0.48969070874986037
0.8856087,17.053198,0.3773275949259271
0.8319607,16.574005,0.35308368681296226
0.947382,17.242434,0.7888117022838684
0.9949913,17.662384,0.549167432872275
0.9109516,16.2228,0.3991964971795041
0.9590893,15.692557,0.41837269105102565
1.1035309,18.276978,0.7602096937242048
1.1544542,13.890049,0.3852940844367206
0.9157276,17.535307,0.8407980993438442
0.8715477,16.839603,0.29151107305051055
0.96832657,17.71811,0.5486704851827011
1.129427,14.433936,0.381767506984517
0.8568821,16.697773,0.4433711796246164
0.844635,16.674288,0.4504180068733856
1.3466816,19.192934,1.0865212057082754
0.9254112,17.1734,0.4982153246819617
0.8649187,16.477856,0.40295350181904754
0.8995638,16.438158,0.5058736345751671
0.9185791,17.24211,0.7897563445387478
0.8773823,16.974833,0.5039066826173022
0.90027046,17.198454,0.4175500517027207
0.8951969,17.239273,0.4489963106630246
0.99172974,18.231945,0.5522176432258269
0.9023037,17.304615,0.3410475411162207
0.95952606,17.882154,0.5226226046616945
0.87838936,16.665802,0.5845535472599417
0.8663235,16.03279,0.3459146671220767
0.9501686,17.09658,0.3491103355241372
0.9070549,17.25501,0.449738419108535
0.92869663,16.318726,0.57350082396722
1.0205536,17.750225,0.4646546137641608
0.91199684,17.346779,0.34306512122014865
0.9334545,17.502056,0.47246479654596596
1.0484066,18.213425,0.7248292766387174
1.1857786,11.944285,0.3253609680407334
0.9309597,17.23874,0.5323166698574556
0.90250015,17.0042,0.3532258876247739
0.9194393,17.064816,0.4986068846771824
0.8621254,16.864975,0.5092698832410583
0.92985916,17.417646,0.3409333018738437
0.89567184,17.121935,0.40114476380093494
0.89879227,16.742416,0.3155209752171008
1.1084204,14.87269,0.3117067793516072
0.8637028,16.973082,0.3087296215669036
0.8501797,16.512732,0.3769243191213303
0.88381386,17.101288,0.5297717046246426
0.8687458,16.232317,0.46236424061662484
0.8821478,16.445892,0.3929838531973079
1.0683355,15.319846,0.45338805504943713
0.87123585,16.520266,0.4087910771869184
0.8730736,16.62431,0.36120909211511976
0.8563118,16.286644,0.30431869599091194
1.1834326,13.542491,0.3619723440194563
0.9090996,17.048222,0.3562060694816018
0.8909073,17.031296,0.3890503904193104
